ClusterNo,raw_doc
76,맥주 마시 때 가장 부드럽 느낌.
77,맥주 목 넘어가 때 시원 느낌 좋.
77,넘어가 때 부드럽 넘어가 알코올 향 역.
77,향 좋 부드럽 잘 마시.
77,부드럽 맛 좋 잘 넘어가.
77,맛 달콤.
77,부드럽 잘 넘어가.
77,맛 부드럽 잘 넘어가.
77,깔끔 넘어가.
77,달콤.
77,목 넘어가 때 느낌.
77,맛 좋 맥주 깔끔 잘 넘어가.
77,맛 부드럽 잘 넘어가.
77,제일 부드럽 잘 넘어가.
77,마시 때 맛있 잘 넘어가.
77,맛 맥주 달리 맛있 목 잘 넘어가 느낌 좋.
77,넘어가 느낌 깔끔.
77,맥주 많이 마시 맛 거부감 없이 잘 넘어가.
77,목 넘어가 때 시원 느낌.
77,목 넘기 아주 부드럽 국산 맥주 비교 때 부드럽 잘 넘어가.
77,부드럽 넘어가 맛 좋.
77,부드럽 잘 넘어가.
77,깔끔 달콤 맛.
77,부드럽 잘 넘어가.
77,맛 순하 잘 넘어가.
77,탄산 부드럽 넘어가 목 자극 덜하.
77,맛 달콤.
77,목 넘어가 기분 좋.
77,달콤 맛 좋.
77,독하 맛있 잘 넘어가.
77,달콤 맛 있 때문.
77,잘 넘어가.
77,부드럽 넘어가 순 좋아하.
77,달콤 맛.
77,맛 달콤.
77,소맥 맛 나 부드럽 잘 넘어가.
77,부드럽 넘어가.
77,상품 먹 때 부드럽 넘어가 것 좋.
77,개인 톡 쏘 시원 구수 맛 좋 목 넘기 생각 맥주 비하 부드럽 잘 넘어가.
77,맛 부드럽 잘 넘어가.
77,개인 적막 맛 맥주 중 좋 잘 넘어가.
77,달콤.
77,부드럽 맛 보리 특유 맛 안 나 잘 넘어가.
77,카스 시원 맛 목 넘어가 느낌 좋.
77,넘어가 게 깔끔.
77,맥주 달콤.
77,술 목 넘어가 때 느끼 따갑 같 것 별로 없 부드럽 잘 넘어가 마시 너무 좋 시원 하 먹 끝내.
77,달콤 맛 좋.
77,맛 달콤 잘 넘어가.
77,달콤 맛 좋.
78,달달.
78,달달.
78,달달 먹 좋.
78,맛 달달.
78,맛 깔끔 달달 느낌.
78,달달.
78,보리 맛 좋.
78,달달 맛.
78,달달 톡 쏘 맛.
78,달달 맛있.
78,달달.
78,달달 맛있.
78,부드럽 달달 느낌 때문.
78,달달.
78,진하 보리 맛.
78,보리 맛 좋.
78,달달 맛 좋아하.
78,달달.
78,보리 맛 진.
78,맥주 청량감 좋 것 같 보리 맥주 부드럽 깊 향 달달 것 좋.
78,달달.
78,보리 맛 깔끔.
78,보리 맛 느끼.
78,보리 맛.
78,달달 맛 일품.
78,약간 달달 맛 나 맥주 특유 구수 듯 보리 맛 좋.
78,맛 달달.
78,보리 맛 달달.
78,부드럽 보리.
78,맥주 맛있 달달 하 고소 맛.
79,그냥 즐기 먹.
79,그냥 자주 먹.
79,먹 거.
79,깔끔 처음 먹 그냥 거의 쭉 먹.
79,그냥 자주 먹 거.
79,그냥 먹.
79,항상 먹 거.
79,그냥 제일 무난 많이 먹 맥주.
79,그냥 주로 먹 거.
79,처음 맥주 마시 때 먹 걸 먹 되.
79,그냥 매번 먹 거.
79,그냥 익숙.
79,그냥 자주 먹.
79,오래전 먹 거.
79,그냥 먹.
79,그냥 깔끔 보.
79,먹 거.
79,그냥 먹.
79,그냥 익숙.
79,그냥 먹 거.
79,카스 그냥 맛 좋.
79,그냥 자주 먹.
79,그냥 주로 고르 먹 거.
79,먹 거.
79,그냥 예전 먹 걸 부모님 함께.
79,그냥 오래전 먹 술.
79,마시 맛 좋 그냥 맥주 먹 맛있 소맥 하 먹 맛있 맛.
79,맥주 맛 그냥 깔끔 부드럽.
79,그냥 예전 먹 맛 익숙.
79,습관 먹 거.
79,그냥 오래되 매일 먹 거.
79,그냥 맛있 좋.
79,늘 먹 거.
79,그냥 제일 많이 먹.
79,항상 먹 걸 편하.
79,먹 좋.
79,늘 먹 거.
79,자주 먹 거.
79,늘 즐기 먹 걸 그냥 흔하 먹.
79,매일 먹 거.
79,그냥 자주 사 먹.
79,익숙 늘 먹 거.
79,카스 레몬 그냥 먹 그냥 소주 타 소맥 하 먹 때 맛있.
79,그냥 대중.
80,색감 좋 광고 자체 산뜻 기억 남.
80,심플 기억 잘 남.
80,산토리 맥주 먹 적 있 맛있 기억 남 좋아하.
80,평소 광고 자주 보 상표 기억 남 때문.
80,먹 적 있 가장 기억 남.
80,깔끔 기억 쉽.
80,거품 맛 기억 남.
80,가장 자주 마시 맥주 친근 광고 기억 남.
80,젤 기억 남 맛있 것 같.
80,맛 부드럽 목 넘기 좋 기억 상표 대하 좋 기억 남 여행지 처음 알 되 상표 기억 오래 남.
80,부드럽 맥주 느낌 남.
80,광고 기억 남 맥주 맛 좋 것 같.
80,좋아하 그냥 보 적 있 기억 남.
80,해외 코로나 먹 맛 강렬 기억 남.
80,기억 쉽.
80,광고 좋 기억 남.
80,젊음 콘셉트 때문 기억 남.
80,카스 광고 기억 남 것 많 왠지 대중 느낌 맛 좋.
80,맛있 색 좋 광고 기억 남.
80,최근 마시 맥주 중 가장 맛 가장 기억 남.
80,기억 쉽.
80,맛 좋 맥주 기억 때문.
80,잡다 중국 맛있 기억 남.
80,기억 쉽.
80,기억 남.
80,저음 마시 맥주 때문 가장 기억 남 술 같.
80,맥주 맛있 맥주 맛있 느끼 맥주 기억 많이 남.
81,최근 카스 같이 먹 의외로 맛있 카스 더 카스 부드럽 맛있 하 예전 카스 최고.
81,카스 브랜드 좋아하 카스 맥주 맛 좋아하.
81,카스 대표.
81,카스 맛있.
81,깔끔 맛 카스 시원 좋.
81,카스 술 좋아하 때문.
81,입맛 맞 보 맥주 하 카스 떠오르 카스 상표 좋 것 같.
81,대표 카스 많이 들 먹 카스 느끼 맛 좋.
81,카스 맥주 맛 브랜드 깔끔 카스 상표 좋아하.
81,카스 브랜드 원래 좋아하 줄곧 카스 선호.
81,회식 때 카스 마시 카스 입맛 맞 익숙.
81,맥주 맛 좋 그전 카스 마시 톡 쏘 맛 카스 약간 덜하 부드럽.
81,맛있 맥주 카스 먹 되.
81,맥주 맛 좋 카스 브랜드 좋.
81,칼로리 적 보이 좋 맛 좋 카스 카스 라이트 있 카스 라이트 선택.
81,카스 가장 맞 부드럽 깔끔 시원.
81,카스 하이트 주로 먹 카스 톡 쏘 시원 맛 있 좋아하.
81,카스 레드 소맥 같 카스 먹 보 나중 카스 라이트 나오 카스 라이트 자주 마시 되.
81,주변 사람 주로 카스 많이 마시 때문 카스 더 익숙 친근.
81,맥주 하 카스 카스 하 맥주.
81,카스.
81,맥주 알 되 처음 먹 브랜드 카스 입맛 카스 맥주 맛 익숙 웬만 카스 맥주 찾 되.
81,상표 카스 맛 좋아하.
81,카스 맛있.
81,카스 맛 좋.
81,카스 맛 가격.
82,청량.
82,모양 예쁘.
82,예쁘.
82,청량.
82,끝 맛 깔끔 병 디자인 예쁘.
82,맛있 맛 청량.
82,병 색깔 예쁘.
82,예쁘 있 보.
82,예쁘 글씨 체 예쁘 멀 여자 좋아하 글씨체.
82,병 세련 예쁘 강하.
82,병 예쁘.
82,맛 세 시원 예쁘.
82,청량 맛 좋.
82,디자인 세련 예쁘.
82,순하 병 예쁘.
82,맛 가장 청량.
82,청량.
82,맛있 병 예쁘 친구 마시 좋.
82,청량.
82,예쁘 익숙 개인 좋아하 브랜드.
82,끝 맛 청량.
82,예쁘.
82,예쁘.
82,병 예쁘 맛있.
82,목 넘기 깔끔 패키지 예쁘.
82,맥주 맛있 노란색 예쁘.
82,우선 색 예쁘 고소 함께 나오 잔 예쁘.
82,병 예쁘 맛 좋.
82,깔끔 예쁘.
82,병 예쁘 청량.
82,병 예쁘 맛 좋.
82,예쁘.
82,병 예쁘.
82,맥주 맛있 병 상표 예쁘.
82,청량 맛 좋.
82,상표 예쁘.
83,상표 맛.
83,간결 좋아하 맥주 상표.
83,맛있 상표 좋.
83,맛 깔끔 상표 좋아하 것.
83,상표 맛 진하 거 같.
83,선호 맥주 상표 좋아하.
83,상표 호가든 맛 부드럽 느끼.
83,일단 맛 좋 고급 상표.
83,맛 좋 상표 좋.
83,맥주 상표 맛 좋아하 상표 선호 되.
83,상표 깔끔.
83,좋아하 맥주 그렇 상표 좋 듯.
83,맥주 맛 부드럽 상표 선호.
83,맥주 맛 좋 상표 좋.
83,상표 좋아하 이미지 자체 좋아하.
83,상표 맛 좋 부드럽.
83,맥주 좋 상표 좋.
83,상표 좋 맛 좋.
83,맥주 맛 좋 하이네켄 좋아하 상표 보 맥주 맛 생각나.
83,흔하 상표 주로 마시 상표.
83,맛 좋 보 상표 좋.
83,상표 맛 좋 좋아하.
83,깔끔 맛 상표 멋있.
83,맛있 상표 좋.
83,버드와이저 맥주 좋아하 상표 그냥 좋.
83,전통 상표.
83,맛 좋아하 모니 상표 좋.
83,예전 마시 상표.
83,상표 멋있 맥주 맛 맛있.
83,맛 좋 예전 마시 상표.
83,우선 맛 좋 상표 좋아하.
83,상표 좋아하 하이트 맥주 맛 입맛 맞.
83,좋아하 맥주 상표 질리.
83,호가든 개인 좋아하 맥주 맥주 맛 좋 상표 좋 보이 게.
84,맥주 맛 깔끔 좋 상표 화려 눈 띄 좋.
84,새롭 공법 신선 맛 눈 띄 광고.
84,유명 자주 눈 띄.
84,심플.
84,심플.
84,심플.
84,표시 눈 띄.
84,맥주 맛 깔끔 심플 좋.
84,모양 귀엽 노란색 눈 잘 띄.
84,모양 기억 쉽 눈 띄.
84,처음 보 눈 띄 때문 좋아하 되.
84,상표 있 크 보 눈 띄.
84,눈 잘 띄.
84,눈 띄.
84,심플.
84,모양 눈 띄 이쁘 알아보 쉽.
84,자주 눈 띄.
84,눈 띄.
84,눈 확 띄.
84,심플 눈 띄 상표 좋.
84,눈 띄.
84,심플.
84,일단 맥주 좋아하 상표 좋 눈 띄.
84,상표 색 디자인 눈 금방 띄.
84,심플.
84,친근 마트 가 늘 눈 잘 띄.
84,눈 띄 맛있 거 같.
84,심플 눈 들어오.
84,그냥 눈 띄.
84,심플.
84,카스 먹 때 깔끔 상표 눈 띄 좋.
84,그냥 맥주 하 카드 브랜드 가장 눈 띄.
84,깔끔 심플.
84,하이네켄 고유 향 눈 띄 로고.
84,모양 깔끔 눈 띄.
84,상표 심플 보이 맥주 깔끔 맛있 거 상표 심플 되 생각.
84,가장 홍보 잘 되 눈 띄 맛 좋.
84,일반 맥주 구입 시 눈 잘 띄.
85,호가든 풍부 거품 맛 부드럽 목 넘기 좋.
85,호가든 부드럽 맛나 맥주.
85,호가든 맥주 상품 좋.
85,호가든 특유 맛 때문.
85,디자인 부드럽 호가든 맥주 어울림.
85,호가든 특이 맛 때문.
85,호가든 맛 좋아하.
85,호가든 나오 맥주 맛 가장 맛있.
85,맛 좋 맥주 호가든.
85,호가든 좋 간.
85,맛있 호가든 씁쓸 맛 때문.
85,일단 호가든 맛 좋 호가든 잔 호가든 병 붓 나머지 모금 남기 병 먹 때 향도 좋 목 넘기 부드럽 것 좋.
85,예전 호가든 맥주 마시 적 있 목 넘기 부드럽 뒷맛 상큼 이후 계속 호가든 찾.
85,맥주 맛 비슷비슷 호가든 호가든 맛 나서 좋아하.
85,호가든 맥주 좋아하 때문.
85,호가든 특유 맛 좋.
85,호가든 맛.
85,맛 좋 호가든 특유 맛.
85,호가든 마시 때 맥주 부드럽 느낌 들.
85,호가든 맛 거품.
85,호가든 약간 상큼 맛 있 부드럽 맛 좋.
85,호가든 오렌지.
85,호가든 맥주 맛있.
85,호가든 향 좋.
85,상표 호가든 맛 좋 상표 좋아하 되 것 호가든 목 넘기 부드럽 나름 톡 쏘 맛 있.
85,호가든 특유 맛 입맛 맞.
86,맛 깔끔 광고 효과 크 것 같 맥주 하 그냥 카스 먹 되 거 같.
86,맛있 거 같.
86,대중 맛 무난 거 같.
86,맥주 깔끔 거 같.
86,맛 깔끔 거 같.
86,맛 깔끔 거 같 디자인 좋.
86,광고 보 때 맥주 시원 맛있 거 같.
86,목 넘기 좋 거 같 시원.
86,부드럽 맥주 특유 맛 많이 나서 좋 거 같.
86,카스 맥주 중 탄산 많 거 같 마시 갈증 해소 거 같 톡 쏘 맛 많이 찾 되.
86,맛 시원 깔끔 거 같.
86,맥주 탄산 적당 거 같 시원 끝 맛 맛있.
86,가지 마시 결과 입맛 가장 잘 맞 거 같 맥주 특유 노린내 덜하 톡 쏘 맛 적당 가장 깔끔 거 같.
86,맛 가장 좋 거 같 이미지 좋 브랜드 좋 거 같.
86,가장 부드럽 깔끔 거 같.
86,국산 맥주 맛 거 같.
86,맛 잘 맞 거 같.
86,먹 맛 깔끔 거 같.
86,하이트 맥주 마시 때 부드럽 잘 맞 거 같 하이트 맥주 즐기 마시 가격 적당 거 같.
86,깔끔 한국인 입맛 맞 거 같.
86,끝 맛 깔끔 탄산 맥주 비하 조금 더 있 거 같.
86,먹 때 진하 맛 거 같.
86,술 좋아하 기분 탓 모르 가볍 거 같 좋 거 같.
86,느낌 맥주 보다 목 넘기 좋 거 같.
86,카스 하이트 거 좀 더 맛 깔끔 거 같 먹 맥주 잘못 먹.
86,맛 가장 좋 깔끔 거 같.
87,편하 마시 좋.
87,먹 편하.
87,편하 먹 수.
87,음료수 먹 편하.
87,병 먹 편하 맛 좋.
87,맛 부드럽 병 먹 편하.
87,맛 부드럽 일본 먹 때 맥주 먹 편하 좋.
87,편하 흔하.
87,편하.
87,부르 편하.
87,맥주 가장 깔끔 먹 젤 편하.
87,술 잘 못 마시 부드럽 먹 편하.
87,목 넘기 편하.
87,레몬 맛 여성 편하 먹 수 있.
87,먹 편하 부드럽 부담 없이 먹 수.
87,부드럽 마시 편하.
87,목 넘기 편하.
87,거품 나 부드럽 맛 나서 먹 편하 맛있.
87,목 넘기 편하.
87,맛 순하 마시 편하.
87,쓴맛 적 탄산 많 부드럽 먹 편하.
87,목 넘기 편하.
87,레몬 향 첨가 먹 편하.
88,끝 씁쓸 없.
88,씁쓸 맛 좋 톡 쏘 느낌 좋.
88,약간 씁쓸 톡 쏘 맛 좋.
88,씁쓸 맛 좋.
88,씁쓸 적 부드럽 맛 입맛 맞.
88,진하 씁쓸 맛 부드럽 거품.
88,씁쓸 정도 입맛 맞.
88,맛 좋아하 스타일 뒷맛 많이 씁쓸 느낌 좋.
88,특유 진하 씁쓸.
88,톡 쏘 느낌 씁쓸 맛 좋.
88,흑 맥주 좋아하 거품 맛 남 약간 씁쓸 맛 좋.
88,씁쓸 진하 맛.
88,특유 씁쓸 맛 깔끔 맛.
88,적절 씁쓸 고소 좋.
88,씁쓸.
88,부드럽 거품 풍부 뒷맛 씁쓸 것 좋.
88,톡 쏘 맛 특유 씁쓸 맛.
88,씁쓸 맛 좋.
88,씁쓸 드라이 맛 깔끔.
88,맛 좋 질리 씁쓸 진하 맛 좋.
88,처음 단맛 나 끝 맛 씁쓸 좋.
88,씁쓸 강렬 맛.
88,씁쓸.
88,풍부 거품 향 씁쓸 맛.
89,기존 마시 브랜드.
89,오래전 마시 브랜드.
89,브랜드.
89,대중 브랜드.
89,예전 먹 브랜드 맛 좋.
89,톡 쏘 맛 좋 브랜드 익숙.
89,예전 마시 브랜드 때문.
89,오래전 브랜드 마시 때문.
89,맥주 맛 깔끔 브랜드 믿음.
89,일본 브랜드 때문.
89,맛 좋 브랜드 이름 시원 느낌.
89,자주 먹 브랜드 제품.
89,맥주 처음 접하 브랜드 우리나라 전통 있 브랜드 생각.
89,좋아하 브랜드.
89,한국 브랜드.
89,맛 브랜드 명.
89,국내 대중 맥주 브랜드.
89,대표 브랜드.
89,익숙 브랜드 대중 브랜드 가 다 있 어리 때 많이 먹 맥주.
89,브랜드 이름 좋.
89,브랜드 디자인 좋.
89,맛 디자인 브랜드.
89,가끔 마시 브랜드.
90,전통 시원 맛.
90,전통 있 맛 부드럽.
90,맥주 전통.
90,있어서..
90,거품 맛 있 맥주 맛 깊이.
90,전통 있 외국 있 때 즐기 마시 맥주 좋아하.
90,전통.
90,전통 있 맥주 맛.
90,깔끔 맛.
90,전통 있 맛 깔끔.
90,품격 있 전통 있 맛있 때문.
90,전통 맛.
90,전통 있 부드럽 고소 맛 풍미.
90,전통 흑 맥주 깔끔.
90,맛있 전통 있 세계.
90,어디든 있다..
90,주류 시 전통 있 맛 부드럽 좋.
90,전통 있.
90,전통.
90,전통 느낌 맛 깔끔.
90,맛 있 깊 맛.
90,맛 있 깔끔.
90,진하 맛 전통 맛.
90,전통 맥주 맛.
91,맛 좋 알코올 도수 적당.
91,도수 낮 순하 맛있.
91,도수 낮.
91,도수 낮.
91,맥주 도수 높 탄산 풍부.
91,알코올 도수 높.
91,맥주 약간 높 도수 좋.
91,도수 높 느낌.
91,그냥 맥주 조금 알코올 도수 높 좋.
91,다양 맛 낮 도수.
91,톡 쏘 부드럽 부드럽 맛 비하 도수 약간 높 편.
91,도수 높 맛 있 음료수 먹 수.
91,맛 좋 인지도 높.
91,알코올 도수 높 맛 깔끔 상쾌.
91,도수.
91,맥주 비하 도수 조금 높 듯.
91,도수 낮 부드럽.
91,쓴맛 없 부드럽 도수 낮.
91,목 넘기 부드럽 맛 독하 도수 꽤 높 편 좋아하.
91,맥주 비하 도수 높 빨리 취하 수.
91,소맥 좋아하 보 도수 높 좋아하.
91,맛 좋 탄산 알코올 도수 적당.
91,맥주 비하 도수 약간 높 맛 진하.
91,높 도수 맛 좋.
91,병뚜껑 따 쉽 도수 높.
91,목 넘기 좋 도수 딱 좋.
91,도수 세 맛있.
91,맛 좋 도수 많이 안 높.
91,높 도수.
91,보통 맥주 도수 높.
91,도수 높.
92,그냥 처음 하이트 마시.
92,하이트 맥주 맛 좋.
92,처음 마시 맥주 하이트 후 하이트 자주 마시.
92,처음 마시 시작 때 하이트 많이 마시 그냥 맥주 하 하이트 찾 되 것 같.
92,하이트 맛있.
92,맛 하이트 더 깊.
92,하이트 오래되 대중.
92,맥주 하 하이트 먹.
92,하이트 맛없.
92,하이트 맛있 부드럽.
92,하이트.
92,하이트.
92,하이트 입맛 가장 맛있.
92,하이트 깔끔 맛 있 하이트 잘 표현 것 같 좋아하.
92,집 자주 먹 캔 맥주 하이트 때문 처음 접하 맥주 하이트 맥주 마시 느낌 나 때문 하이트 찾 되 하이트 이미 적응 것 같.
92,항상 즐기 맥주 하이트 집 자주 먹 맥주 하이트 가장 입맛 맞.
92,처음 마시 맥주 하이트 하이트 맛 제일 좋아하 한국 알아주 맥주 하이트 맛 깔끔 좋.
92,시원 하이트 부드럽.
92,하이트 맥주 좋아하 보 느끼 하이트 맥주 상표 괜찮 보 선택.
92,하이트 선호 맛.
93,처음 마시 맥주 하 전반 깔끔 느낌.
93,처음 마시 때 마시.
93,처음 쭉 마시 것.
93,처음 접하 맥주 자주 마시 병 맥주.
93,처음 먹 때문.
93,처음 접하 맥주 때문 익숙.
93,제일 처음 마시 술 하이트 많이 마시 맥주.
93,처음 마시 맥주.
93,처음 맥주 접하 때 마시 걸 익숙.
93,맛 처음 별로 처음 프로 보리 만들 하 마시 보 익숙.
93,처음 마시 맥주.
93,처음 맥주 마시 때 카스 마시 아마도 입맛 익숙 거 같.
93,처음.
93,처음 접하 맥주.
93,외국 맥주 중 가장 처음 마시 것.
93,처음 마시 맥주 달달 느낌 좋.
93,맥주 처음 마시 때 하이트 마시 익숙 상표 때문.
93,처음 접하 맥주 광고 좋.
93,처음 먹.
93,맥주 처음 마시 때 마시 상표 친숙.
94,가장 친근 익숙.
94,익숙 맛 시원.
94,자주 접하 익숙.
94,익숙 맛 때문 즐기.
94,이름 익숙.
94,제일 익숙 많이 마시.
94,예전 마시 맥주 익숙.
94,시원 익숙 맛.
94,계속 먹 맥주 상표 익숙.
94,오래되 익숙.
94,익숙 맥주.
94,자주 마시 맥주 카스 때문 익숙 상표 좋.
94,가장 익숙 좋아하.
94,제일 자주 먹 익숙.
94,기억 쉽 익숙.
94,제일 많이 마시 익숙 맛.
94,익숙 부드럽 맛.
94,오랫동안 마시 익숙.
94,항상 먹 맥주 익숙.
94,가장 익숙.
94,자주 먹 것 익숙.
95,먹 부담 쉽 먹 수.
95,부담 없이 즐기 수 있 도수 많이 다음날 걱정 없이 간단히 즐기 편.
95,도수 작 맛있 맥주 부담 없이 먹 수 있.
95,지금 먹 맥주 중 부담 없이 맛있.
95,서민 부담 없이 마시 수 있 느낌 강하.
95,맛 조금 깊 진하 뒷맛 좋 가격 부담 없이 먹 수 있.
95,맥주 달 색깔 예쁘 부담 없이 마시 수.
95,부담 없이 서 마시 수 있 가격 맥주 비싸 부담 없이 즐기 수 있 좋.
95,부담 없이 마시.
95,부담 없이 먹 수.
95,맛 다양 때문 술 약하 부담 없이 즐기 수 있.
95,맛 좀 깔끔 톡 쏘 맛 없이 술 마시 뒤 먹 부담 없이 마시 수 있 점 좋.
95,부드럽 술술 잘 넘어가 부담 없이 즐기 수.
95,레몬 맛 가미 맛 좋 부담 없이 먹 좋.
95,부드럽 느낌 부담 먹 수 있.
95,그냥 부담 없이 즐기 수.
95,가장 대중 부담 없이 즐기 수.
95,도수 세 과일 향 간단히 부담 없이 마시 수.
95,라이트 부담 없이 마시 수.
95,맥주 맛 맛있 여성 입맛 맞 맥주 부담 없이 먹 수.
96,광고 너무 좋 가격 대비 맛 좋.
96,대중 가격 대비 목 넘기 좋 때문.
96,가격 대비 맥주 맛 느끼 수 있.
96,마시 때 깊 맛 거 같 느낌 들 가격 대비 맛 괜찮.
96,국내 판매 맥주 중 가격 대비 맛 가장 좋 풍부 맛 하 김빠지 맥주 같 맥주 다운 맥주 마시 거 같.
96,구입 편하 가격 대비 품질 좋.
96,가격 대비 품질 좋 느낌.
96,가격 대비 제일 무난 먹 수.
96,가격 대비 최강.
96,흑 맥주 진하 맛 느끼 수.
96,가격 대비 맛 깔끔 좋.
96,가격 대비 깔끔.
96,가격 대비 가장 맛있 맥주 같.
96,가격 대비 맛있.
96,가격 대비 맛 우수.
96,가격 대비 맛 좋.
96,저렴 가격 대비 최고 맥주 맛 보이.
96,톡 쏘 맛 있 맥주 깊 맛 느끼 수 있 때문.
96,흑 맥주 좋아하 가장 맛있 가격 대비 품질 아주 훌륭.
96,저렴 가격 톡 쏘 맥주 특유 맛 느끼 수 있 자주 찾.
96,흑 맥주 깊 맛 느끼 수 있 좋.
96,가격 대비 맛 좋.
96,가격 대비 제일 좋.
96,가격 대비 제일 맛있.
96,가격 대비 맛 좋.
97,달 콜.
97,맛.
97,맥주 달 좋.
97,맛 달 목 넘기 좋.
97,달다..
97,맥주 맛보 달 좋아하.
97,맛 상쾌 컵 달 마시 것 좋.
97,깔끔.
97,달다..
97,맛 달 부드럽.
97,맥주 중 가장 달 맛있 끝 맛 깔끔 가지 맛 있 좋.
97,맥주 달 계속 마시 거부감 느끼.
97,달 맛있 생각.
97,적당히 톡 쏘.
97,맥주 맛 깊 끝 맛 달 크.
97,달 좋.
97,달아서..
97,달아요..
98,맛 깔끔 뒤끝 시원 깔끔.
98,톡 쏘 맛 좋 개운 듯 느낌.
98,카스 라이트 개운.
98,뒤끝 맛 개운.
98,개운.
98,맥주 맛 깔끔 가격 저렴 편 개인 느끼 뒤끝 없.
98,개운 맛.
98,단맛 적당 개운 끝 맛.
98,목 넘기 부드럽 뒤끝 깨끗.
98,뒤끝 깨끗 목 넘기 좋.
98,입맛 맞 뒤끝 없이 깔끔.
98,가볍 먹 좋 뒤끝 없이.
98,맛 톡 쏘 맛 가장 좋 뒷맛 개운.
98,맥주 맛 최 시원 개운 깔끔.
98,맛 깔끔 뒤끝 별로 없.
98,맛 시원 뒤끝 없.
98,맛 좋 거품 부드럽 뒤끝 깔끔 숙취 없.
98,뒷맛 개운 상쾌.
98,맛 개운 좋.
98,시원 맛 개운.
98,맛 개운 깔끔.
98,구수 찌 한 맛 개운 맛 뒤끝 깨끗 느낌.
98,깔끔 뒤끝 좋.
98,맥주 맛 진하 개운 오래 남 좋.
98,끝 맛 개운.
98,맛 뒤끝 깔끔.
98,깔끔 개운 맛.
98,맛 무난 뒤끝 좋.
98,뒤끝 깔끔 색깔 시원 보이 맥주 차별.
98,깔끔 개운 맛.
98,가볍 느낌 시원 개운 맛.
98,맥주 진하 맛 뒤끝 좋.
98,칼로리 뒷맛 개운 깔끔.
98,맛있 뒤끝 너무 부드럽.
98,뒤끝 맛 맛있.
98,시원 맛 뒷맛 개운 맛 있 숙취 적 것 같.
99,레몬 넣 먹 맛있.
99,맛 특이.
99,레몬 넣 먹 게 맛있 가장 부드럽 느끼.
99,레몬 넣 먹 맛 색 다르 좋.
99,일단 색깔 노란색 레몬 넣 먹 특이 맥주 더 호감 감.
99,코로나 레몬 넣 먹 맛있.
99,레몬 넣 먹 특이.
99,맛 깔끔 것 같 레몬 라임 넣 먹 맛있.
99,맥주 먹 때 넣 레몬 파란색 특이 병.
99,레몬 넣 먹 상큼.
99,코로나 레몬 넣 먹 상큼 시원 맛 좋.
99,특이.
99,레몬 넣 마시 때 맛있.
99,맛 특이.
99,맛 특이.
99,맥주 특이.
99,레몬 넣 먹 맛있.
100,황금빛 좋 맥주 색깔 잘 어울리 것 같.
100,맛 진하 은은 레몬 잘 어울림.
100,상쾌 톡 쏘 맛 입맛 잘 어울리 좋아하.
100,색상 잘 어울리.
100,맛있 병 잘 어울리.
100,맛 인상 깊 디자인 잘 어울리.
100,맛있 풍부 맛 좋 맥주 상표 어울리.
100,치킨 잘 어울리.
100,시원 맛 있 음식 잘 어울리 것 같.
100,젊 상큼 이미지 잘 어울리.
100,맥주 맛 상표 잘 어울리 사람 익숙 기네스 이름 그렇.
100,맥주 맛 잘 어울리.
100,깔끔 맥주 시원 잘 어울리.
100,깔끔 맛 요리 잘 어울리 점.
100,깔끔 맛 잘 어울리 것 같 선택 되.
100,톡 쏘 맛 입맛 맞 맥주 시원 느낌 마시 카스 잘 어울리 듯.
100,이름 정열 맥주 잘 어울리.
100,레몬 좋아하 맥주 같 듯 특유 맛 좋 안주 잘 어울리.
100,맥주 목 넘기 좋 부드럽 맥주 거품 맥주 잘 어울리.
101,부드럽 거품 특별 풍미 흑 맥주.
101,흑 맥주 좋아하 맛 부드럽 거품 맛있.
101,흑 맥주 거품 가장 진하.
101,맛 흑 맥주 맛 강하 것 독특 부드럽 거품 때문 목 넘기 부드럽.
101,흑 맥주 좋아하 기네스.
101,부드럽 거품 깊 맛 흑 맥주.
101,흑 맥주 좋아하 스타우트 흑 맥주 부드럽 맛있 좋아하.
101,흑 맥주 좋아하 거품 부드럽 기네스 향 있.
101,풍부 거품 진하 흑 맥주 맛.
101,흑 맥주 특유 맛 좋아하.
101,흑 맥주 맛 즐기 수 있 좋아하.
101,풍부 거품 진하 흑 맥주 맛.
101,개인 흑 맥주 좋아하 흑 맥주 중 기네스 입맛 가장 알맞 맛있.
101,맥주 아주 부드럽 거품 맛있.
101,흑 맥주 좋아하 기네스 거품 부드럽.
101,거품 너무 부드럽 좋아하.
101,맛있 흑 맥주 깊 맛 느끼 부드럽.
101,맥주 다르 거품 부드럽 좋아하.
102,톡 쏘 맛 끝 가 너무 쓰.
102,톡 쏘 게 좋.
102,맥주 맛 좋 너무 쓰 너무 가볍 걸 싫어하 적당.
102,너무 고급 너무 가볍 대중 적.
102,맛 너무 좋.
102,맛 향 너무 좋.
102,맛있 부드럽 거품 너무 좋.
102,맛 너무 좋.
102,맥주 톡 쏘 맛 좋 듯.
102,맛 있 맛있 너무 술.
102,맛 너무 싱겁.
102,너무 탄산 톡 쏘 넘기 자연.
102,아사히 맥주 거품 너무 부드럽.
102,톡 쏘 맛 기분 좋.
102,톡 쏘 맛 좋 싱겁 좋.
102,너무 톡 쏘 좋.
102,아사히 맥주 판매점 마시 맥주 맛 너무 좋.
102,맛있 거품 너무 부드럽.
